$GNGGA,083726.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083726.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083726.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083726.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083726.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083727.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083727.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083727.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083727.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083727.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083728.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083728.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*60
$GNGGA,083728.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083728.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083728.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083729.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*63
$GNGGA,083729.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*61
$GNGGA,083729.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
$GNGGA,083729.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083729.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083730.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083730.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083730.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083730.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083730.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*63
$GNGGA,083731.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083731.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083731.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083731.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083731.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083732.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083732.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083732.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083732.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083732.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*61
$GNGGA,083733.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083733.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083733.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083733.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083733.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*60
$GNGGA,083734.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083734.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083734.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083734.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083734.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
$GNGGA,083735.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083735.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083735.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083735.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083735.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083736.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083736.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083736.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083736.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083736.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083737.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083737.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083737.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083737.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083737.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083738.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*63
$GNGGA,083738.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*61
$GNGGA,083738.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
$GNGGA,083738.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083738.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083739.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083739.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*60
$GNGGA,083739.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083739.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083739.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083740.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083740.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083740.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
,12109.6648445,E,4,23,0.66,5.506,M,9.011,M,1.0,0010*60
